ETRN,DNI,DHI,Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Dry-Bulb,Dew-Point,Relative Humidity {%},wspd
0,0,0,999900,999900,17.5,4.6,42,2.1
0,0,0,999900,999900,18.1,4.3,40,2.3
0,0,36,999900,999900,19.1,4.4,38,2.4
641,340,194,999900,999900,20,4.4,36,2.6
826,655,245,999900,999900,23.5,4.8,30,2.2
981,824,230,999900,999900,27.1,5.2,25,1.9
1102,854,223,999900,999900,30.6,5.6,21,1.5
1182,865,196,999900,999900,31.5,2.8,16,2.2
1218,864,152,999900,999900,32.4,0,13,2.9
1209,852,105,999900,999900,33.3,-2.8,9,3.6
1155,815,55,999900,999900,33.3,-1.6,10,4.1
1058,627,72,999900,999900,33.3,-0.4,12,4.6
923,301,94,999900,999900,33.3,0.6,12,5.1
755,6,31,999900,999900,31.1,1.9,16,4.1
561,0,0,999900,999900,28.9,3.1,19,3.1
0,0,0,999900,999900,26.7,4.4,24,2.1
0,0,0,999900,999900,25.8,5,26,2.1
0,0,0,999900,999900,24.8,5.5,29,2.1
0,0,0,999900,999900,23.9,6.1,32,2.1
0,0,0,999900,999900,21.7,5.9,36,2.4
0,0,0,999900,999900,19.4,5.8,41,2.8
0,0,0,999900,999900,17.2,5.6,46,3.1
0,0,0,999900,999900,16.7,5,46,3.1
0,0,0,999900,999900,16.1,4.5,46,3.1
0,0,0,999900,999900,15.6,3.9,46,3.1
0,0,0,999900,999900,17.1,3.5,40,2.9
0,0,34,999900,999900,18.5,3.2,36,2.8
639,454,177,999900,999900,20,2.8,32,2.6
824,544,278,999900,999900,23.1,3,27,2.1
979,735,274,999900,999900,26.3,3.1,22,1.5
1100,761,283,999900,999900,29.4,3.3,19,1
1179,769,261,999900,999900,30.7,3.1,17,1.7
1215,770,213,999900,999900,32,3,16,2.4
1206,728,184,999900,999900,33.3,2.8,15,3.1
1152,684,89,999900,999900,33.5,1.3,13,3.4
1055,436,113,999900,999900,33.7,-0.1,12,3.8
920,119,120,999900,999900,33.9,-1.7,10,4.1
751,6,22,999900,999900,32.2,2.9,16,5.7
556,0,0,999900,999900,30.6,7.6,24,7.2
0,0,0,999900,999900,28.9,12.2,36,8.8
0,0,0,999900,999900,27.8,12.8,40,6.9
0,0,0,999900,999900,26.7,13.3,44,5
0,0,0,999900,999900,25.6,13.9,48,3.1
0,0,0,999900,999900,25,13.9,50,2.4
0,0,0,999900,999900,24.5,13.9,52,1.7
0,0,0,999900,999900,23.9,13.9,54,1
0,0,0,999900,999900,23.2,15.2,61,1.5
0,0,0,999900,999900,22.4,16.5,69,2.1
0,0,0,999900,999900,21.7,17.8,79,2.6
0,0,0,999900,999900,21.3,18,81,3.3
0,0,14,999900,999900,21,18.1,84,3.9
637,2,100,999900,999900,20.6,18.3,87,4.6
822,5,196,999900,999900,21.1,18.3,84,3.6
977,6,279,999900,999900,21.7,18.3,81,2.5
1098,6,336,999900,999900,22.2,18.3,79,1.5
1177,39,379,999900,999900,23.3,18.1,73,1.9
1213,78,382,999900,999900,24.5,18,67,2.2
1203,118,351,999900,999900,25.6,17.8,62,2.6
1149,387,166,999900,999900,26,17.6,60,2.8
1052,478,77,999900,999900,26.3,17.4,58,2.9
916,340,59,999900,999900,26.7,17.2,56,3.1
747,52,15,999900,999900,24.7,17.6,65,2.9
552,0,0,999900,999900,22.6,17.9,75,2.8
0,0,0,999900,999900,20.6,18.3,87,2.6
0,0,0,999900,999900,20.2,17.9,87,2.6
0,0,0,999900,999900,19.8,17.6,87,2.6
0,0,0,999900,999900,19.4,17.2,87,2.6
0,0,0,999900,999900,19.2,16.3,83,2.4
0,0,0,999900,999900,19.1,15.3,79,2.3
0,0,0,999900,999900,18.9,14.4,75,2.1
0,0,0,999900,999900,18.3,14.8,80,2.3
0,0,0,999900,999900,17.8,15.2,85,2.4
0,0,0,999900,999900,17.2,15.6,90,2.6
0,0,0,999900,999900,17.6,15.8,89,2.4
0,0,29,999900,999900,17.9,15.9,88,2.3
635,641,145,999900,999900,18.3,16.1,87,2.1
820,756,179,999900,999900,20,16.1,78,2.1
975,824,167,999900,999900,21.6,16.1,71,2.1
1095,828,142,999900,999900,23.3,16.1,64,2.1
1175,895,102,999900,999900,24.4,13.9,52,2.8
1210,942,54,999900,999900,25.6,11.6,42,3.4
1201,942,32,999900,999900,26.7,9.4,34,4.1
1146,910,0,999900,999900,26.7,8.7,32,3.8
1048,783,0,999900,999900,26.7,7.9,30,3.4
912,554,0,999900,999900,26.7,7.2,29,3.1
743,3,27,999900,999900,25.2,9.2,36,2.6
548,0,0,999900,999900,23.7,11.3,46,2
0,0,0,999900,999900,22.2,13.3,57,1.5
0,0,0,999900,999900,21.3,13.3,60,1.7
0,0,0,999900,999900,20.3,13.3,64,1.9
0,0,0,999900,999900,19.4,13.3,68,2.1
0,0,0,999900,999900,18.9,13.3,70,1.9
0,0,0,999900,999900,18.3,13.3,73,1.7
0,0,0,999900,999900,17.8,13.3,75,1.5
0,0,0,999900,999900,17.1,13.1,77,1.7
0,0,0,999900,999900,16.3,13,81,1.9
0,0,0,999900,999900,15.6,12.8,83,2.1
0,0,0,999900,999900,16.3,13,81,2.4
0,0,29,999900,999900,17.1,13.1,77,2.8
632,437,171,999900,999900,17.8,13.3,75,3.1
818,733,208,999900,999900,20.2,12.9,63,2.9
973,882,193,999900,999900,22.6,12.6,53,2.8
1093,913,178,999900,999900,25,12.2,45,2.6
1173,925,147,999900,999900,26.5,12,40,2.8
1208,924,101,999900,999900,27.9,11.9,37,2.9
1198,911,56,999900,999900,29.4,11.7,34,3.1
1143,869,13,999900,999900,29.6,10.9,31,3.3
1045,714,15,999900,999900,29.8,10.2,30,3.4
909,403,41,999900,999900,30,9.4,28,3.6
739,23,21,999900,999900,28.1,10.5,33,3.1
543,0,0,999900,999900,26.3,11.7,40,2.6
0,0,0,999900,999900,24.4,12.8,48,2.1
0,0,0,999900,999900,23.1,13.2,54,2.4
0,0,0,999900,999900,21.9,13.5,59,2.8
0,0,0,999900,999900,20.6,13.9,65,3.1
0,0,0,999900,999900,19.8,13.9,69,3.4
0,0,0,999900,999900,19.1,13.9,72,3.8
0,0,0,999900,999900,18.3,13.9,76,4.1
0,0,0,999900,999900,17.8,13.5,76,3.8
0,0,0,999900,999900,17.2,13.2,77,3.4
0,0,0,999900,999900,16.7,12.8,78,3.1
0,0,0,999900,999900,17.6,12.8,73,3.6
0,0,27,999900,999900,18.5,12.8,69,4.1
630,402,172,999900,999900,19.4,12.8,66,4.6
815,710,213,999900,999900,22,12.4,54,4.1
971,872,195,999900,999900,24.6,12.1,46,3.6
1091,904,183,999900,999900,27.2,11.7,38,3.1
1170,916,152,999900,999900,28.7,11.1,34,2.8
1205,915,107,999900,999900,30.2,10.6,30,2.4
1195,903,61,999900,999900,31.7,10,26,2.1
1140,856,22,999900,999900,31.7,9.3,25,1.9
1042,690,28,999900,999900,31.7,8.5,24,1.7
905,371,53,999900,999900,31.7,7.8,23,1.5
735,15,22,999900,999900,30.2,8.3,25,1.5
539,0,0,999900,999900,28.7,8.9,29,1.5
0,0,0,999900,999900,27.2,9.4,33,1.5
0,0,0,999900,999900,25.4,10.3,39,2
0,0,0,999900,999900,23.5,11.3,46,2.6
0,0,0,999900,999900,21.7,12.2,55,3.1
0,0,0,999900,999900,21.5,11.8,54,2.6
0,0,0,999900,999900,21.3,11.5,54,2
0,0,0,999900,999900,21.1,11.1,53,1.5
0,0,0,999900,999900,20,11.3,57,2
0,0,0,999900,999900,18.9,11.5,62,2.6
0,0,0,999900,999900,17.8,11.7,67,3.1
0,0,0,999900,999900,18.5,11.5,64,3.3
0,0,25,999900,999900,19.3,11.3,60,3.4
628,638,143,999900,999900,20,11.1,57,3.6
813,854,165,999900,999900,22.6,10.9,48,3.9
969,957,152,999900,999900,25.2,10.8,40,4.3
1089,982,131,999900,999900,27.8,10.6,34,4.6
1168,993,94,999900,999900,29.5,9.5,29,4.1
1203,993,46,999900,999900,31.1,8.3,24,3.6
1192,981,1,999900,999900,32.8,7.2,20,3.1
1137,950,0,999900,999900,32.6,7.2,21,3.3
1038,843,0,999900,999900,32.4,7.2,21,3.4
901,616,0,999900,999900,32.2,7.2,21,3.6
731,88,4,999900,999900,30.5,8.1,25,3.1
535,0,0,999900,999900,28.9,9.1,29,2.6
0,0,0,999900,999900,27.2,10,34,2.1
0,0,0,999900,999900,25.9,10,37,2.3
0,0,0,999900,999900,24.6,10,40,2.4
0,0,0,999900,999900,23.3,10,43,2.6
0,0,0,999900,999900,21.8,10,47,2.6
0,0,0,999900,999900,20.4,10,51,2.6
0,0,0,999900,999900,18.9,10,56,2.6
0,0,0,999900,999900,18.5,10,58,2.9
0,0,0,999900,999900,18.2,10,59,3.3
0,0,0,999900,999900,17.8,10,60,3.6
0,0,0,999900,999900,18.7,10.6,59,3.4
0,0,24,999900,999900,19.7,11.1,58,3.3
626,445,162,999900,999900,20.6,11.7,57,3.1
811,741,198,999900,999900,22.6,11.1,48,2.9
967,893,181,999900,999900,24.7,10.6,41,2.8
1087,924,167,999900,999900,26.7,10,35,2.6
1165,936,136,999900,999900,28,9.1,31,3.3
1200,935,91,999900,999900,29.3,8.1,26,3.9
1189,923,45,999900,999900,30.6,7.2,23,4.6
1134,875,7,999900,999900,30.4,7.2,23,3.9
1035,724,6,999900,999900,30.2,7.2,24,3.3
898,419,30,999900,999900,30,7.2,24,2.6
727,19,18,999900,999900,28.3,7.6,27,2.6
531,0,0,999900,999900,26.7,7.9,30,2.6
0,0,0,999900,999900,25,8.3,35,2.6
0,0,0,999900,999900,24.4,8.1,35,2.6
0,0,0,999900,999900,23.9,8,36,2.6
0,0,0,999900,999900,23.3,7.8,37,2.6
0,0,0,999900,999900,21.3,8.2,43,2.4
0,0,0,999900,999900,19.2,8.5,50,2.3
0,0,0,999900,999900,17.2,8.9,58,2.1
0,0,0,999900,999900,16.8,8.5,58,2.3
0,0,0,999900,999900,16.5,8.2,58,2.4
0,0,0,999900,999900,16.1,7.8,58,2.6
0,0,0,999900,999900,16.8,8.2,57,2.6
0,0,21,999900,999900,17.6,8.5,55,2.6
624,603,130,999900,999900,18.3,8.9,54,2.6
809,625,205,999900,999900,21.3,8.9,45,2.8
965,754,209,999900,999900,24.2,8.9,38,2.9
1084,822,183,999900,999900,27.2,8.9,32,3.1
1163,785,165,999900,999900,28.5,8.7,29,2.8
1197,725,145,999900,999900,29.8,8.5,26,2.4
1187,657,121,999900,999900,31.1,8.3,24,2.1
1131,648,82,999900,999900,31.3,8.1,24,1.4
1032,545,66,999900,999900,31.5,8,23,0.7
894,524,0,999900,999900,31.7,7.8,23,0
723,3,19,999900,999900,30.2,8.5,26,0.7
0,0,0,999900,999900,28.7,9.3,30,1.4
0,0,0,999900,999900,27.2,10,34,2.1
0,0,0,999900,999900,26.3,10,36,2.1
0,0,0,999900,999900,25.3,10,38,2.1
0,0,0,999900,999900,24.4,10,40,2.1
0,0,0,999900,999900,22.6,10.2,45,1.7
0,0,0,999900,999900,20.7,10.4,52,1.4
0,0,0,999900,999900,18.9,10.6,59,1
0,0,0,999900,999900,18.3,10.6,61,1.7
0,0,0,999900,999900,17.8,10.6,63,2.4
0,0,0,999900,999900,17.2,10.6,65,3.1
0,0,0,999900,999900,18.1,10.6,62,3.4
0,0,14,999900,999900,19.1,10.6,58,3.8
622,13,136,999900,999900,20,10.6,55,4.1
807,8,238,999900,999900,22.4,11.3,49,4.4
962,25,269,999900,999900,24.8,12.1,45,4.8
1082,53,226,999900,999900,27.2,12.8,41,5.1
1160,91,387,999900,999900,28.3,12.2,37,5.1
1195,566,185,999900,999900,29.5,11.7,33,5.1
1184,704,191,999900,999900,30.6,11.1,30,5.1
1127,681,104,999900,999900,31,10.7,29,4.9
1028,668,0,999900,999900,31.3,10.4,28,4.8
891,233,77,999900,999900,31.7,10,26,4.6
719,25,12,999900,999900,30.2,10.4,29,3.8
0,0,0,999900,999900,28.7,10.7,33,2.9
0,0,0,999900,999900,27.2,11.1,37,2.1
0,0,0,999900,999900,26.3,10.7,38,2.1
0,0,0,999900,999900,25.3,10.4,39,2.1
0,0,0,999900,999900,24.4,10,40,2.1
0,0,0,999900,999900,22.6,10.2,45,2.4
0,0,0,999900,999900,20.7,10.4,52,2.8
0,0,0,999900,999900,18.9,10.6,59,3.1
0,0,0,999900,999900,18.2,10.6,61,3.1
0,0,0,999900,999900,17.4,10.6,64,3.1
0,0,0,999900,999900,16.7,10.6,67,3.1
0,0,0,999900,999900,17.1,10.6,66,3.1
0,0,19,999900,999900,17.4,10.6,64,3.1
619,657,133,999900,999900,17.8,10.6,63,3.1
805,692,200,999900,999900,20.9,10.6,52,2.4
960,819,194,999900,999900,24.1,10.6,43,1.7
1080,878,160,999900,999900,27.2,10.6,35,1
1158,893,124,999900,999900,28.7,10.2,32,1.9
1192,867,96,999900,999900,30.2,9.8,28,2.7
1181,818,76,999900,999900,31.7,9.4,25,3.6
1124,791,0,999900,999900,31.9,9,24,4.1
1025,197,203,999900,999900,32,8.7,24,4.6
887,17,124,999900,999900,32.2,8.3,23,5.1
716,17,9,999900,999900,30.7,8.9,26,4.1
0,0,0,999900,999900,29.3,9.4,29,3.1
0,0,0,999900,999900,27.8,10,33,2.1
0,0,0,999900,999900,26.1,9.8,36,1.4
0,0,0,999900,999900,24.5,9.6,39,0.7
0,0,0,999900,999900,22.8,9.4,42,0
0,0,0,999900,999900,21.9,9.6,45,1.2
0,0,0,999900,999900,20.9,9.8,49,2.4
0,0,0,999900,999900,20,10,53,3.6
0,0,0,999900,999900,19.1,9.4,53,3.8
0,0,0,999900,999900,18.1,8.9,55,3.9
0,0,0,999900,999900,17.2,8.3,56,4.1
0,0,0,999900,999900,18.1,8.7,54,4.3
0,0,18,999900,999900,19.1,9,52,4.4
617,412,154,999900,999900,20,9.4,50,4.6
802,725,193,999900,999900,22.8,9.2,42,4.4
958,885,177,999900,999900,25.5,9.1,35,4.3
1077,924,160,999900,999900,28.3,8.9,30,4.1
1155,936,131,999900,999900,29.6,7.6,25,3.6
1189,936,87,999900,999900,30.9,6.3,21,3.1
1178,924,41,999900,999900,32.2,5,18,2.6
1121,864,11,999900,999900,32.2,4.6,18,2.6
1022,708,10,999900,999900,32.2,4.3,17,2.6
883,393,33,999900,999900,32.2,3.9,17,2.6
712,11,15,999900,999900,30.5,5,20,2.4
0,0,0,999900,999900,28.9,6.1,24,2.3
0,0,0,999900,999900,27.2,7.2,28,2.1
0,0,0,999900,999900,25.7,7.4,31,1.9
0,0,0,999900,999900,24.3,7.6,34,1.7
0,0,0,999900,999900,22.8,7.8,38,1.5
0,0,0,999900,999900,21.1,8,43,2
0,0,0,999900,999900,19.5,8.1,48,2.6
0,0,0,999900,999900,17.8,8.3,54,3.1
0,0,0,999900,999900,17.4,7.8,53,3.4
0,0,0,999900,999900,17.1,7.2,52,3.8
0,0,0,999900,999900,16.7,6.7,52,4.1
0,0,0,999900,999900,17.6,6.7,49,3.8
0,0,17,999900,999900,18.5,6.7,46,3.4
615,453,147,999900,999900,19.4,6.7,44,3.1
800,749,184,999900,999900,22.6,7.8,39,3.1
956,899,168,999900,999900,25.7,8.9,35,3.1
1075,939,150,999900,999900,28.9,10,31,3.1
1153,951,119,999900,999900,30.2,9.4,27,2.9
1187,951,75,999900,999900,31.5,8.9,25,2.8
1175,939,29,999900,999900,32.8,8.3,22,2.6
1118,881,0,999900,999900,33,8.5,22,2.9
1018,734,0,999900,999900,33.1,8.7,22,3.3
880,437,14,999900,999900,33.3,8.9,22,3.6
708,16,13,999900,999900,31.6,9.3,25,3.3
0,0,0,999900,999900,30,9.6,28,2.9
0,0,0,999900,999900,28.3,10,32,2.6
0,0,0,999900,999900,26.8,10.6,36,1.7
0,0,0,999900,999900,25.4,11.1,41,0.9
0,0,0,999900,999900,23.9,11.7,46,0
0,0,0,999900,999900,23,11.5,48,1.2
0,0,0,999900,999900,22,11.3,51,2.4
0,0,0,999900,999900,21.1,11.1,53,3.6
0,0,0,999900,999900,20.5,10.7,53,3.4
0,0,0,999900,999900,20,10.4,54,3.3
0,0,0,999900,999900,19.4,10,54,3.1
0,0,0,999900,999900,20,10.4,54,3.1
0,0,16,999900,999900,20.5,10.7,53,3.1
612,326,156,999900,999900,21.1,11.1,53,3.1
798,657,209,999900,999900,23.7,11.5,46,2.8
953,843,193,999900,999900,26.3,11.8,40,2.4
1072,895,175,999900,999900,28.9,12.2,36,2.1
1150,906,150,999900,999900,30.4,10.9,30,2.6
1184,906,108,999900,999900,31.8,9.6,25,3.1
1172,895,62,999900,999900,33.3,8.3,21,3.6
1115,789,51,999900,999900,32.9,7.8,21,4.6
1015,600,56,999900,999900,32.6,7.2,21,5.7
876,266,70,999900,999900,32.2,6.7,20,6.7
704,1,14,999900,999900,30.7,6.3,22,5.7
0,0,0,999900,999900,29.3,6,23,4.6
0,0,0,999900,999900,27.8,5.6,24,3.6
0,0,0,999900,999900,27.2,4.8,24,4.1
0,0,0,999900,999900,26.7,4.1,23,4.6
0,0,0,999900,999900,26.1,3.3,23,5.1
0,0,0,999900,999900,25,5.2,28,4.1
0,0,0,999900,999900,23.9,7,34,3.1
0,0,0,999900,999900,22.8,8.9,41,2.1
0,0,0,999900,999900,20.8,8.3,45,1.4
0,0,0,999900,999900,18.7,7.8,49,0.7
0,0,0,999900,999900,16.7,7.2,53,0
0,0,0,999900,999900,17.6,7.4,51,1
0,0,14,999900,999900,18.5,7.6,49,2.1
610,267,158,999900,999900,19.4,7.8,47,3.1
795,601,222,999900,999900,20.9,7.4,42,4
951,799,211,999900,999900,22.4,7.1,37,4.8
1070,861,194,999900,999900,23.9,6.7,33,5.7
1148,871,174,999900,999900,24.8,5.4,29,6.4
1181,871,133,999900,999900,25.8,4.1,25,7
1169,861,85,999900,999900,26.7,2.8,21,7.7
1112,772,69,999900,999900,26.3,2.2,21,7.7
1012,577,78,999900,999900,26,1.7,21,7.7
873,249,82,999900,999900,25.6,1.1,20,7.7
700,1,14,999900,999900,23.9,0.2,21,6.3
0,0,0,999900,999900,22.3,-0.7,21,5
0,0,0,999900,999900,20.6,-1.7,22,3.6
0,0,0,999900,999900,20.4,-1.8,22,4.1
0,0,0,999900,999900,20.2,-1.9,22,4.6
0,0,0,999900,999900,20,-2.2,22,5.1
0,0,0,999900,999900,19.1,-2.7,22,5.1
0,0,0,999900,999900,18.1,-3.2,23,5.1
0,0,0,999900,999900,17.2,-3.9,22,5.1
0,0,0,999900,999900,16.1,-3.4,25,4.4
0,0,0,999900,999900,15,-3.1,28,3.8
0,0,0,999900,999900,13.9,-2.8,30,3.1
0,0,0,999900,999900,14.5,-2.5,30,2.8
0,0,13,999900,999900,15,-2.3,30,2.4
608,387,134,999900,999900,15.6,-2.2,29,2.1
793,711,169,999900,999900,17.8,-2.7,24,2.6
948,847,166,999900,999900,20,-3.2,20,3.1
1067,945,126,999900,999900,22.2,-3.9,16,3.6
1145,958,99,999900,999900,23.3,-4.5,15,3.3
1178,959,61,999900,999900,24.5,-5.3,13,2.9
1166,947,22,999900,999900,25.6,-6.1,11,2.6
1109,883,0,999900,999900,25.8,-6,11,2.8
1008,735,0,999900,999900,25.9,-6,11,2.9
869,436,10,999900,999900,26.1,-6.1,11,3.1
697,12,11,999900,999900,24.4,-5.3,13,2.1
0,0,0,999900,999900,22.8,-4.5,15,1
0,0,0,999900,999900,21.1,-3.9,18,0
0,0,0,999900,999900,18.9,-3.2,21,0.5
0,0,0,999900,999900,16.6,-2.7,26,1
0,0,0,999900,999900,14.4,-2.2,31,1.5
0,0,0,999900,999900,13.9,-1.7,33,1
0,0,0,999900,999900,13.3,-1.4,36,0.5
0,0,0,999900,999900,12.8,-1.1,38,0
0,0,0,999900,999900,12.4,-1.7,37,0.7
0,0,0,999900,999900,12.1,-2.5,35,1.4
0,0,0,999900,999900,11.7,-3.3,34,2.1
0,0,0,999900,999900,13.2,-3,31,2.1
0,0,12,999900,999900,14.6,-2.9,29,2.1
605,254,153,999900,999900,16.1,-2.8,26,2.1
791,591,220,999900,999900,19.1,-3.1,21,3.5
946,787,213,999900,999900,22,-3.4,17,4.8
1065,858,193,999900,999900,25,-3.9,14,6.2
1142,867,173,999900,999900,26.1,-4.2,13,5.3
1175,868,133,999900,999900,27.2,-4.5,12,4.5
1163,858,85,999900,999900,28.3,-5,10,3.6
1105,761,74,999900,999900,28.5,-5.3,10,3.3
1005,564,81,999900,999900,28.7,-5.6,10,2.9
866,236,82,999900,999900,28.9,-6.1,9,2.6
693,0,12,999900,999900,26.5,-4.2,12,2.2
0,0,0,999900,999900,24.1,-2.3,17,1.9
0,0,0,999900,999900,21.7,-0.6,22,1.5
0,0,0,999900,999900,19.8,-0.9,25,1.5
0,0,0,999900,999900,18,-1.2,27,1.5
0,0,0,999900,999900,16.1,-1.7,29,1.5
0,0,0,999900,999900,15.7,-2.3,28,1.9
0,0,0,999900,999900,15.4,-3.1,27,2.2
0,0,0,999900,999900,15,-3.9,26,2.6
0,0,0,999900,999900,13.5,-2.7,32,2.8
0,0,0,999900,999900,12.1,-1.6,38,2.9
0,0,0,999900,999900,10.6,-0.6,46,3.1
0,0,0,999900,999900,12.1,-1,40,2.6
0,0,11,999900,999900,13.5,-1.6,35,2
603,550,128,999900,999900,15,-2.2,30,1.5
788,813,154,999900,999900,19.3,-4.1,19,2.5
944,936,142,999900,999900,23.5,-6.2,13,3.6
1062,978,119,999900,999900,27.8,-8.3,8,4.6
1140,990,87,999900,999900,28.7,-6.7,9,4.1
1173,990,42,999900,999900,29.7,-5.3,9,3.6
1160,979,0,999900,999900,30.6,-3.9,10,3.1
1102,926,0,999900,999900,30.8,-3.2,11,2.8
1002,804,0,999900,999900,30.9,-2.7,11,2.4
862,527,0,999900,999900,31.1,-2.2,11,2.1
689,25,7,999900,999900,28.5,-0.6,15,1.4
0,0,0,999900,999900,25.9,0.7,19,0.7
0,0,0,999900,999900,23.3,2.2,25,0
0,0,0,999900,999900,20.9,2.4,29,0.7
0,0,0,999900,999900,18.5,2.6,35,1.4
0,0,0,999900,999900,16.1,2.8,41,2.1
0,0,0,999900,999900,15.9,1.7,38,2.4
0,0,0,999900,999900,15.8,0.5,35,2.8
0,0,0,999900,999900,15.6,-0.6,33,3.1
0,0,0,999900,999900,15.2,-0.3,35,3.4
0,0,0,999900,999900,14.8,-0.1,36,3.8
0,0,0,999900,999900,14.4,0,37,4.1
0,0,0,999900,999900,14.2,0.4,39,3.6
0,0,4,999900,999900,14.1,0.7,40,3.1
600,7,72,999900,999900,13.9,1.1,42,2.6
786,13,162,999900,999900,16.7,0.9,34,2.1
941,18,239,999900,999900,19.4,0.8,29,1.5
1060,21,294,999900,999900,22.2,0.6,24,1
1137,22,321,999900,999900,23.3,1.5,24,1.5
1170,22,318,999900,999900,24.5,2.4,24,2.1
1157,21,289,999900,999900,25.6,3.3,24,2.6
1099,158,217,999900,999900,25.8,3.3,23,2.6
998,256,127,999900,999900,25.9,3.3,23,2.6
859,151,80,999900,999900,26.1,3.3,23,2.6
686,20,6,999900,999900,24.4,4.1,27,2.1
0,0,0,999900,999900,22.8,4.8,31,1.5
0,0,0,999900,999900,21.1,5.6,36,1
0,0,0,999900,999900,19.8,5,38,0.7
0,0,0,999900,999900,18.5,4.5,40,0.3
0,0,0,999900,999900,17.2,3.9,41,0
0,0,0,999900,999900,16.3,3.9,44,0
0,0,0,999900,999900,15.3,3.9,46,0
0,0,0,999900,999900,14.4,3.9,49,0
0,0,0,999900,999900,13.7,3.5,50,0.7
0,0,0,999900,999900,12.9,3.2,52,1.4
0,0,0,999900,999900,12.2,2.8,53,2.1
0,0,0,999900,999900,12.8,2.8,51,2.6
0,0,9,999900,999900,13.3,2.8,49,3.1
598,425,129,999900,999900,13.9,2.8,47,3.6
783,751,162,999900,999900,17.2,2.6,38,3.1
938,893,154,999900,999900,20.6,2.4,30,2.6
1057,958,128,999900,999900,23.9,2.2,24,2.1
1134,969,99,999900,999900,26.1,1.7,20,2.1
1167,970,56,999900,999900,28.4,1.1,17,2.1
1154,959,11,999900,999900,30.6,0.6,15,2.1
1096,890,0,999900,999900,30.4,0.4,14,3.5
995,750,0,999900,999900,30.2,0.2,14,4.8
855,425,8,999900,999900,30,0,14,6.2
682,10,8,999900,999900,27.6,-0.1,16,4.8
0,0,0,999900,999900,25.2,-0.3,19,3.5
0,0,0,999900,999900,22.8,-0.6,21,2.1
0,0,0,999900,999900,20.6,0,25,2.3
0,0,0,999900,999900,18.3,0.5,30,2.4
0,0,0,999900,999900,16.1,1.1,36,2.6
0,0,0,999900,999900,15.2,1.5,39,2.6
0,0,0,999900,999900,14.2,1.8,43,2.6
0,0,0,999900,999900,13.3,2.2,47,2.6
0,0,0,999900,999900,12.8,1.7,47,2.6
0,0,0,999900,999900,12.2,1.1,47,2.6
0,0,0,999900,999900,11.7,0.6,46,2.6
0,0,0,999900,999900,12.4,1,46,2.9
0,0,8,999900,999900,13.2,1.3,44,3.3
595,242,143,999900,999900,13.9,1.7,44,3.6
781,585,210,999900,999900,17.6,1.7,34,3.4
936,778,208,999900,999900,21.3,1.7,27,3.3
1054,866,181,999900,999900,25,1.7,22,3.1
1131,876,162,999900,999900,26.7,1.3,19,3.1
1164,877,122,999900,999900,28.3,1,17,3.1
1151,866,76,999900,999900,30,0.6,15,3.1
1093,756,72,999900,999900,30,0.6,15,3.1
992,563,74,999900,999900,30,0.6,15,3.1
852,221,78,999900,999900,30,0.6,15,3.1
678,0,9,999900,999900,26.9,0.6,18,2.9
0,0,0,999900,999900,23.7,0.6,22,2.8
0,0,0,999900,999900,20.6,0.6,26,2.6
0,0,0,999900,999900,19.3,1,29,2.6
0,0,0,999900,999900,18,1.3,33,2.6
0,0,0,999900,999900,16.7,1.7,36,2.6
0,0,0,999900,999900,15.9,1.1,37,2.9
0,0,0,999900,999900,15.2,0.6,37,3.3
0,0,0,999900,999900,14.4,0,37,3.6
0,0,0,999900,999900,13.3,0.4,41,2.7
0,0,0,999900,999900,12.2,0.7,45,1.9
0,0,0,999900,999900,11.1,1.1,50,1
0,0,0,999900,999900,11.8,1.3,49,1.5
0,0,7,999900,999900,12.6,1.5,47,2.1
593,412,129,999900,999900,13.3,1.7,45,2.6
778,643,192,999900,999900,17.2,1.7,35,2.6
933,823,186,999900,999900,21.1,1.7,28,2.6
1052,907,156,999900,999900,25,1.7,22,2.6
1129,917,133,999900,999900,26.9,0.6,18,2.4
1161,918,92,999900,999900,28.7,-0.5,15,2.3
1148,907,46,999900,999900,30.6,-1.7,12,2.1
1090,804,40,999900,999900,30.8,-1.4,12,2.8
988,625,41,999900,999900,30.9,-1.2,12,3.4
848,389,17,999900,999900,31.1,-1.1,12,4.1
675,0,8,999900,999900,28.9,0.4,16,2.7
0,0,0,999900,999900,26.6,1.8,20,1.4
0,0,0,999900,999900,24.4,3.3,25,0
0,0,0,999900,999900,21.5,2.8,29,0.5
0,0,0,999900,999900,18.5,2.2,34,1
0,0,0,999900,999900,15.6,1.7,39,1.5
0,0,0,999900,999900,14.8,1.5,40,1.3
0,0,0,999900,999900,14.1,1.3,42,1.2
0,0,0,999900,999900,13.3,1.1,43,1
0,0,0,999900,999900,12.6,1.1,45,1.5
0,0,0,999900,999900,11.8,1.1,48,2.1
0,0,0,999900,999900,11.1,1.1,50,2.6
0,0,0,999900,999900,11.7,1.1,48,2.4
0,0,7,999900,999900,12.2,1.1,47,2.3
590,388,128,999900,999900,12.8,1.1,45,2.1
776,630,194,999900,999900,16.9,0.7,33,2.3
931,811,189,999900,999900,20.9,0.4,25,2.4
1049,901,158,999900,999900,25,0,19,2.6
1126,911,136,999900,999900,27.4,-1,15,2.6
1158,912,95,999900,999900,29.8,-2.1,12,2.6
